transaction_id,transaction_date,amount,vendor_id,department_id,bank_account_id,sector_type,purpose,payment_method,fraud_type,is_fraud
3384,15-08-2023,241056.43,302277356,103,6.49E+12,procurement,goods,bank,none,0
3385,02-03-2023,66384.65,434158799,108,2.22E+12,spending,operations,bank,none,0
3386,28-08-2024,31698.71,935919667,105,9.49E+12,welfare,subsidy,bank,none,0
3387,02-07-2024,27869.1,434158799,108,2.22E+12,spending,maintenance,bank,none,0
3388,04-08-2024,195688.24,359784334,104,8.22E+12,procurement,goods,bank,none,0
3389,15-09-2023,50700.46,824678204,105,7.47E+12,spending,maintenance,bank,none,0
3390,24-05-2023,185496.08,299902473,105,4.84E+12,spending,training,bank,none,0
3391,23-09-2023,778813.84,372724777,114,2.38E+12,procurement,goods,bank,none,0
3392,12-09-2023,39118.98,201064292,109,9.43E+12,welfare,aid,bank,none,0
3393,04-06-2023,200000,252251367,115,4.73E+12,procurement,services,cash,none,0
3394,04-07-2023,598821.52,438526335,114,7.01E+12,procurement,goods,bank,repeated_vendor_pattern,1
3395,13-08-2023,134718.29,832375074,115,1.17E+12,spending,training,bank,none,0
3396,19-06-2023,18431.99,913885616,110,7.79E+12,welfare,subsidy,bank,none,0
3397,05-12-2024,874027.66,525373532,102,3.89E+12,procurement,services,bank,none,0
3398,07-09-2024,177033.89,299902473,105,4.84E+12,spending,operations,bank,none,0
3399,02-07-2023,657141.25,398675143,102,3.94E+12,procurement,goods,bank,none,0
3400,28-12-2023,34146.11,329245687,105,1.62E+12,spending,operations,bank,none,0
3401,16-04-2024,855558.76,197356745,112,6.45E+12,procurement,infrastructure,bank,none,0
3402,07-06-2024,39888.36,769079081,111,8.32E+12,spending,maintenance,bank,none,0
3403,04-08-2024,146583.7,798008398,111,1.35E+12,procurement,services,bank,none,0
3404,12-05-2024,115303.79,649657712,102,3.49E+12,spending,maintenance,bank,none,0
3405,27-04-2024,37593.93,835403067,113,2.54E+12,welfare,aid,bank,none,0
3406,20-08-2024,21353.32,935919667,105,9.49E+12,welfare,benefit_transfer,bank,none,0
3407,23-12-2023,196417.34,171754410,109,8.11E+12,spending,maintenance,bank,none,0
3408,01-02-2023,110371.28,580418803,106,4.84E+12,procurement,goods,bank,none,0
3409,29-08-2023,20268.59,208497648,110,4.98E+12,spending,operations,bank,none,0
3410,04-06-2024,157180.44,329245687,105,1.62E+12,spending,training,bank,none,0
3411,20-07-2024,134546.97,649657712,102,3.49E+12,spending,training,bank,none,0
3412,13-11-2023,533270.51,969349199,106,3.94E+12,procurement,services,bank,amount_inflation,1
3413,07-01-2024,436390.45,398675143,102,3.94E+12,procurement,services,bank,none,0
3414,12-01-2024,124758.25,969349199,106,3.94E+12,procurement,goods,bank,none,0
3415,29-01-2024,122644.84,913939801,115,4.49E+12,procurement,goods,bank,none,0
3416,03-08-2024,151759.75,144968665,101,2.22E+12,spending,training,bank,none,0
3417,20-01-2024,74955.54,372724777,114,2.38E+12,procurement,services,bank,none,0
3418,13-06-2023,43047.49,299902473,105,4.84E+12,spending,maintenance,cash,none,0
3419,19-11-2023,3589.1,540288822,109,9.35E+12,welfare,subsidy,bank,none,0
3420,29-06-2024,18249.25,760955423,103,7.01E+12,spending,training,bank,none,0
3421,09-05-2023,137356.25,313127159,111,7.83E+12,spending,maintenance,bank,none,0
3422,08-08-2024,91497.96,164310053,111,8.92E+12,spending,operations,bank,none,0
3423,23-05-2023,498671.19,598145835,105,1.62E+12,procurement,services,bank,none,0
3424,18-09-2023,72582.14,529926020,106,2.49E+12,spending,training,cash,none,0
3425,12-07-2023,468673.76,586399530,115,6.47E+12,procurement,infrastructure,bank,none,0
3426,20-08-2023,18657.74,191255991,103,2.22E+12,welfare,benefit_transfer,bank,none,0
3427,06-03-2023,751979.12,215885643,106,9.78E+12,procurement,services,bank,none,0
3428,17-07-2023,77511.54,111762859,103,7.17E+12,procurement,infrastructure,bank,none,0
3429,23-07-2023,626503.12,550145315,115,3.40E+12,procurement,infrastructure,bank,none,0
3430,12-01-2023,19706,646390105,112,2.99E+12,welfare,subsidy,bank,none,0
3431,23-03-2024,20741.33,540288822,109,9.35E+12,welfare,aid,bank,none,0
3432,20-07-2024,165075.92,116266656,113,7.89E+12,spending,maintenance,bank,none,0
3433,16-09-2023,48549.04,131945878,110,1.62E+12,spending,maintenance,bank,none,0
3434,28-11-2023,628668.4,197356745,112,6.45E+12,procurement,goods,bank,none,0
3435,19-09-2023,819859.05,252251367,115,4.73E+12,procurement,goods,bank,none,0
3436,29-04-2024,86968,622722529,101,7.73E+12,spending,maintenance,bank,none,0
3437,26-10-2023,610078.74,389669334,113,2.70E+12,procurement,services,bank,none,0
3438,26-02-2024,24787.39,585738843,110,5.53E+12,spending,maintenance,bank,none,0
3439,23-02-2024,786337.57,580418803,106,4.84E+12,procurement,services,bank,none,0
3440,15-11-2023,779167.26,935487536,106,8.77E+12,procurement,goods,bank,none,0
3441,11-07-2023,35410.17,913885616,110,7.79E+12,welfare,aid,bank,none,0
3442,21-11-2023,143986.13,824678204,105,7.47E+12,spending,maintenance,bank,none,0
3443,02-04-2024,101743.5,208497648,110,4.98E+12,spending,maintenance,bank,none,0
3444,24-02-2024,234341.29,802143973,105,8.32E+12,procurement,goods,bank,shared_bank_account,1
3445,07-05-2023,167887.45,138281881,106,5.95E+12,spending,operations,bank,none,0
3446,05-10-2023,21423.64,926267959,109,6.74E+12,welfare,benefit_transfer,bank,none,0
3447,30-09-2023,106270.01,299902473,105,4.84E+12,spending,training,bank,none,0
3448,19-08-2024,55835.5,811299771,102,7.63E+12,spending,operations,bank,none,0
3449,03-02-2024,36952.01,835403067,113,2.54E+12,welfare,aid,bank,none,0
3450,12-03-2024,31713.96,325182357,112,8.32E+12,welfare,subsidy,bank,none,0
3451,21-11-2024,172942.6,116266656,113,7.89E+12,spending,maintenance,bank,none,0
3452,30-11-2024,518456.59,604644994,102,8.73E+12,procurement,goods,bank,none,0
3453,31-10-2023,326296.91,398675143,102,3.94E+12,procurement,services,bank,none,0
3454,23-02-2024,125329.72,550145315,115,3.40E+12,procurement,services,bank,none,0
3455,11-04-2023,395057.35,969349199,106,3.94E+12,procurement,goods,bank,none,0
3456,02-07-2023,669543.53,599225355,107,1.78E+12,procurement,infrastructure,bank,none,0
3457,06-10-2023,73983.71,636627338,110,2.13E+12,procurement,goods,bank,none,0
3458,29-10-2024,141446.16,461735931,111,5.84E+12,spending,training,bank,none,0
3459,12-10-2023,656427.31,913939801,115,4.49E+12,procurement,infrastructure,bank,none,0
3460,11-08-2023,18840.82,926267959,109,6.74E+12,welfare,subsidy,bank,none,0
3461,28-10-2023,200000,303905758,109,9.76E+12,procurement,goods,cash,none,0
3462,20-11-2023,106576.82,791183852,103,5.41E+12,spending,training,bank,none,0
3463,23-02-2023,15146.78,215752697,101,9.77E+12,welfare,aid,bank,none,0
3464,04-09-2024,852234.48,163942516,109,1.62E+12,procurement,goods,bank,none,0
3465,28-10-2024,38939.35,599987952,104,3.80E+12,welfare,aid,bank,none,0
3466,04-04-2023,829031.82,579525745,106,7.49E+12,procurement,infrastructure,bank,none,0
3467,27-05-2023,23773.1,743835017,107,4.69E+12,spending,maintenance,bank,none,0
3468,06-05-2023,715312.21,512050349,104,4.73E+12,procurement,services,bank,none,0
3469,26-11-2023,35655.27,178424325,112,2.55E+12,welfare,subsidy,bank,none,0
3470,11-11-2023,491196.24,425774624,106,2.54E+12,procurement,goods,bank,none,0
3471,22-08-2024,38861.4,922795356,115,7.17E+12,welfare,benefit_transfer,bank,none,0
3472,29-07-2024,52050.12,171754410,109,8.11E+12,spending,training,bank,none,0
3473,25-07-2024,283880.96,364557047,112,4.94E+12,procurement,services,bank,none,0
3474,24-03-2023,22247.84,536775340,102,7.67E+12,welfare,subsidy,bank,none,0
3475,15-01-2024,13234.99,922795356,115,7.17E+12,welfare,subsidy,bank,none,0
3476,11-07-2024,542774.41,969349199,106,3.94E+12,procurement,services,bank,none,0
3477,22-08-2024,31468.07,811299771,102,7.63E+12,spending,training,bank,none,0
3478,18-04-2023,200000,346601881,113,6.36E+12,procurement,services,cash,none,0
3479,14-10-2024,67934.42,811299771,102,7.63E+12,spending,operations,bank,none,0
3480,18-03-2023,8071.17,526731186,103,7.83E+12,welfare,subsidy,bank,none,0
3481,26-02-2023,51751.28,415842845,113,1.12E+12,spending,operations,bank,none,0
3482,15-12-2023,13633.21,171754410,109,8.11E+12,spending,operations,bank,none,0
3483,16-10-2023,125283.95,781238488,112,5.84E+12,spending,maintenance,bank,none,0
3484,15-10-2023,176504.6,144968665,101,2.22E+12,spending,maintenance,bank,none,0
3485,21-08-2024,434712.34,215885643,106,9.78E+12,procurement,infrastructure,bank,none,0
3486,14-09-2023,176972.58,781238488,112,5.84E+12,spending,operations,bank,none,0
3487,12-03-2024,454908.46,389669334,113,2.70E+12,procurement,goods,bank,none,0
3488,28-08-2024,126702.36,171754410,109,8.11E+12,spending,operations,bank,none,0
3489,22-02-2023,1377916.21,969349199,106,3.94E+12,procurement,services,bank,amount_inflation,1
3490,19-04-2023,493871.28,598145835,105,1.62E+12,procurement,goods,bank,none,0
3491,12-06-2024,168837.46,781238488,112,5.84E+12,spending,operations,bank,none,0
3492,06-12-2024,20314.77,650705694,110,2.22E+12,welfare,subsidy,bank,none,0
3493,21-01-2024,813949.53,645290415,114,3.58E+12,procurement,infrastructure,bank,none,0
3494,16-08-2023,31309.49,599987952,104,3.80E+12,welfare,subsidy,bank,none,0
3495,28-02-2023,31502.29,893404884,113,1.01E+12,welfare,aid,bank,none,0
3496,07-10-2023,832558.8,512050349,104,4.73E+12,procurement,infrastructure,bank,none,0
3497,25-04-2024,9360.82,526731186,103,7.83E+12,welfare,benefit_transfer,bank,none,0
3498,19-11-2024,11027.79,650705694,110,2.22E+12,welfare,subsidy,bank,none,0
3499,02-05-2024,849087.68,425774624,106,2.54E+12,procurement,goods,bank,none,0
3500,21-09-2023,22921.06,191255991,103,2.22E+12,welfare,subsidy,bank,none,0
3501,29-09-2024,421662.34,163942516,109,1.62E+12,procurement,infrastructure,bank,none,0
3502,05-11-2024,25022.5,191255991,103,2.22E+12,welfare,aid,bank,none,0
3503,26-11-2024,895228.94,269107993,108,6.45E+12,procurement,goods,bank,none,0
3504,24-04-2024,15555.41,461735931,111,5.84E+12,spending,maintenance,bank,none,0
3505,24-09-2024,352575.32,955795335,111,5.38E+12,procurement,infrastructure,bank,none,0
3506,31-05-2024,698802.17,372724777,114,2.38E+12,procurement,infrastructure,bank,none,0
3507,25-09-2024,34973.86,325182357,112,8.32E+12,welfare,benefit_transfer,bank,none,0
3508,26-02-2023,263261.27,252251367,115,4.73E+12,procurement,services,bank,none,0
3509,03-04-2024,552409.08,963181386,108,6.82E+12,procurement,goods,bank,none,0
3510,05-05-2024,832461.59,410354284,108,7.67E+12,procurement,goods,bank,none,0
3511,08-08-2024,171396.4,791183852,103,5.41E+12,spending,training,bank,none,0
3512,12-05-2024,539652.62,969349199,106,3.94E+12,procurement,services,bank,none,0
3513,25-02-2023,190620.72,913939801,115,4.49E+12,procurement,services,bank,none,0
3514,02-10-2023,692373.16,604644994,102,8.73E+12,procurement,goods,bank,none,0
3515,19-06-2024,172549.09,529926020,106,2.49E+12,spending,operations,bank,none,0
3516,08-03-2024,200000,515015750,107,8.32E+12,procurement,services,cash,shared_bank_account,1
3517,21-06-2023,2011.1,540288822,109,9.35E+12,welfare,aid,bank,none,0
3518,06-12-2024,726056.43,100585120,108,2.31E+12,procurement,services,bank,none,0
3519,06-03-2023,19052.33,926267959,109,6.74E+12,welfare,subsidy,bank,none,0
3520,05-11-2023,872854.01,955795335,111,5.38E+12,procurement,services,bank,none,0
3521,31-12-2023,559147.24,798008398,111,1.35E+12,procurement,infrastructure,bank,none,0
3522,27-06-2023,293219.59,691919222,106,3.40E+12,procurement,infrastructure,bank,none,0
3523,14-01-2024,29923.57,215752697,101,9.77E+12,welfare,benefit_transfer,bank,none,0
3524,22-06-2024,9578.01,938826497,106,2.62E+12,welfare,subsidy,bank,none,0
3525,03-03-2024,807325.79,913939801,115,4.49E+12,procurement,infrastructure,bank,none,0
3526,02-02-2024,22885.2,885865426,105,9.14E+12,spending,maintenance,bank,none,0
3527,26-08-2024,877162.51,163942516,109,1.62E+12,procurement,infrastructure,bank,none,0
3528,08-12-2023,34057.44,678417751,104,3.03E+12,welfare,subsidy,bank,none,0
3529,07-07-2023,12237.69,164310053,111,8.92E+12,spending,operations,bank,none,0
3530,01-09-2024,36206.77,678417751,104,3.03E+12,welfare,subsidy,bank,none,0
3531,07-10-2023,20065.84,610846881,105,1.39E+12,welfare,benefit_transfer,bank,none,0
3532,12-03-2023,772253.08,298277534,111,8.42E+12,procurement,services,bank,none,0
3533,15-01-2024,177983.08,598145835,105,1.62E+12,procurement,infrastructure,bank,none,0
3534,29-07-2023,38682.66,226692604,114,8.22E+12,welfare,benefit_transfer,bank,none,0
3535,11-02-2023,727519.82,240624834,110,6.97E+12,procurement,services,bank,none,0
3536,20-12-2023,30180.49,226692604,114,8.22E+12,welfare,benefit_transfer,bank,none,0
3537,28-02-2024,32446.27,116266656,113,7.89E+12,spending,training,bank,none,0
3538,23-06-2023,433809.5,691919222,106,3.40E+12,procurement,services,bank,none,0
3539,29-11-2024,534890.79,636627338,110,2.13E+12,procurement,goods,bank,none,0
3540,12-02-2024,64119.28,769079081,111,8.32E+12,spending,operations,bank,none,0
3541,08-07-2024,199333.08,156180956,104,2.18E+12,spending,training,bank,none,0
3542,22-05-2024,497016.68,412354604,110,5.26E+12,procurement,infrastructure,bank,none,0
3543,12-01-2023,33118.32,739345074,115,6.49E+12,welfare,aid,bank,none,0
3544,05-07-2023,26529.79,226692604,114,8.22E+12,welfare,benefit_transfer,bank,none,0
3545,30-06-2024,136149.74,100585120,108,2.31E+12,procurement,infrastructure,bank,none,0
3546,06-09-2023,200000,398675143,102,3.94E+12,procurement,infrastructure,cash,none,0
3547,04-07-2023,5732.81,201064292,109,9.43E+12,welfare,subsidy,bank,none,0
3548,05-10-2024,284885.86,550145315,115,3.40E+12,procurement,infrastructure,bank,none,0
3549,19-01-2023,17845.34,313127159,111,7.83E+12,spending,training,bank,none,0
3550,09-12-2024,33380.74,938826497,106,2.62E+12,welfare,aid,bank,none,0
3551,29-07-2023,484643.37,599225355,107,1.78E+12,procurement,goods,bank,none,0
3552,15-11-2024,137515.2,193570372,103,1.59E+12,spending,training,bank,none,0
3553,05-07-2024,376805.75,913939801,115,4.49E+12,procurement,goods,bank,none,0
3554,06-03-2024,15279.52,935919667,105,9.49E+12,welfare,subsidy,bank,none,0
3555,26-04-2023,769032.62,364557047,112,4.94E+12,procurement,services,bank,none,0
3556,21-12-2024,5672.5,835403067,113,2.54E+12,welfare,subsidy,bank,none,0
3557,13-12-2024,238364.26,167822818,109,3.03E+12,procurement,infrastructure,bank,none,0
3558,20-02-2024,288077.95,197356745,112,6.45E+12,procurement,infrastructure,bank,none,0
3559,29-09-2023,75473.97,303905758,109,9.76E+12,procurement,services,bank,none,0
3560,14-02-2023,169151.79,329245687,105,1.62E+12,spending,training,bank,none,0
3561,03-06-2023,313859.58,302277356,103,6.49E+12,procurement,goods,bank,none,0
3562,31-03-2023,33603.43,811299771,102,7.63E+12,spending,maintenance,cash,none,0
3563,17-06-2023,872033.04,269107993,108,6.45E+12,procurement,goods,bank,none,0
3564,12-09-2024,38749.51,434158799,108,2.22E+12,spending,maintenance,bank,none,0
3565,08-02-2024,29994.28,646390105,112,2.99E+12,welfare,aid,bank,none,0
3566,29-03-2024,200000,346601881,113,6.36E+12,procurement,goods,cash,none,0
3567,01-07-2023,169028.75,791183852,103,5.41E+12,spending,training,cash,none,0
3568,01-11-2024,124902.35,208497648,110,4.98E+12,spending,training,bank,none,0
3569,23-09-2024,506593.12,969349199,106,3.94E+12,procurement,goods,bank,none,0
3570,06-09-2023,668913.72,803087908,103,3.37E+12,procurement,infrastructure,bank,none,0
3571,02-01-2023,45313.96,461735931,111,5.84E+12,spending,operations,bank,none,0
3572,22-04-2023,174748.55,781238488,112,5.84E+12,spending,maintenance,bank,none,0
3573,26-06-2024,200000,730699660,107,2.54E+12,procurement,services,cash,none,0
3574,30-10-2023,485455.23,935487536,106,8.77E+12,procurement,goods,bank,none,0
3575,08-01-2024,2927.07,191255991,103,2.22E+12,welfare,aid,bank,none,0
3576,16-01-2024,76514.94,144968665,101,2.22E+12,spending,operations,bank,none,0
3577,17-07-2024,172707.92,861174663,106,9.28E+12,procurement,goods,bank,none,0
3578,15-02-2023,28208.65,450354820,107,6.81E+12,welfare,aid,bank,none,0
3579,09-12-2023,522581.97,599225355,107,1.78E+12,procurement,infrastructure,bank,none,0
3580,20-05-2024,419522.53,993032820,102,3.58E+12,procurement,infrastructure,bank,none,0
3581,17-12-2023,320383.98,512050349,104,4.73E+12,procurement,infrastructure,bank,none,0
3582,14-03-2024,15881.8,215752697,101,9.77E+12,welfare,aid,bank,none,0
3583,05-12-2023,28013.09,893404884,113,1.01E+12,welfare,subsidy,bank,none,0
3584,23-07-2023,385438.51,100585120,108,2.31E+12,procurement,infrastructure,bank,none,0
3585,19-05-2024,20540.64,835403067,113,2.54E+12,welfare,benefit_transfer,bank,none,0
3586,19-01-2024,119382.26,598145835,105,1.62E+12,procurement,services,bank,none,0
3587,30-06-2023,294472.46,309724730,113,4.94E+12,procurement,goods,bank,none,0
3588,24-07-2023,700073.94,591054221,113,4.43E+12,procurement,infrastructure,bank,none,0
3589,03-06-2024,172116.84,781238488,112,5.84E+12,spending,training,bank,none,0
3590,29-10-2024,425205.42,573016686,115,4.34E+12,procurement,services,bank,none,0
3591,03-01-2023,118619.9,760955423,103,7.01E+12,spending,training,bank,none,0
3592,14-02-2023,692806.99,859152683,108,6.45E+12,procurement,goods,bank,none,0
3593,12-11-2024,35842.14,926267959,109,6.74E+12,welfare,aid,bank,none,0
3594,28-01-2023,13366.38,550747587,108,2.74E+12,spending,operations,bank,none,0
3595,23-01-2024,175400.06,969349199,106,3.94E+12,procurement,infrastructure,bank,none,0
3596,22-12-2023,749320.76,969349199,106,3.94E+12,procurement,infrastructure,bank,none,0
3597,13-10-2024,805789.84,118136001,111,5.41E+12,procurement,goods,bank,none,0
3598,24-06-2023,138977.33,104932521,101,1.17E+12,spending,maintenance,bank,none,0
3599,16-01-2024,167215.64,461735931,111,5.84E+12,spending,maintenance,bank,none,0
3600,12-05-2024,482162.4,573016686,115,4.34E+12,procurement,goods,bank,none,0
3601,14-02-2023,18017.5,116106913,114,6.74E+12,spending,maintenance,bank,none,0
3602,09-08-2024,200000,550145315,115,3.40E+12,procurement,goods,cash,none,0
3603,25-02-2024,409293.52,167822818,109,3.03E+12,procurement,services,bank,repeated_vendor_pattern,1
3604,07-02-2023,245414.74,167822818,109,3.03E+12,procurement,infrastructure,bank,repeated_vendor_pattern,1
3605,29-10-2023,651120.23,579525745,106,7.49E+12,procurement,services,bank,none,0
3606,27-06-2024,103698.21,811299771,102,7.63E+12,spending,maintenance,bank,none,0
3607,30-04-2023,13006.83,835403067,113,2.54E+12,welfare,benefit_transfer,bank,none,0
3608,04-02-2024,95288.24,193570372,103,1.59E+12,spending,maintenance,bank,none,0
